,index,1. open,2. high,3. low,4. close
2561,2011-07-29,103.7200,105.23,103.0700,104.02
2562,2011-07-28,105.1500,105.85,104.4300,105.03
2563,2011-07-27,106.9705,107.0,105.4700,105.63
2564,2011-07-26,107.9100,108.47,107.3400,107.57
2565,2011-07-25,107.5500,109.0,107.4600,108.1
2566,2011-07-22,109.3900,109.66,108.8200,108.97
2567,2011-07-21,107.8800,109.75,107.7600,109.43
2568,2011-07-20,107.5100,107.65,106.8800,107.1
2569,2011-07-19,106.4900,107.8,106.4900,107.48
2570,2011-07-18,105.5800,106.5,105.1100,106.23
2571,2011-07-15,105.6800,106.3,105.1400,106.19
2572,2011-07-14,105.7000,106.466,104.5700,104.67
2573,2011-07-13,104.7400,106.61,104.7200,105.09
2574,2011-07-12,103.9900,105.95,103.9900,104.39
2575,2011-07-11,104.4300,104.64,103.7500,104.41
2576,2011-07-08,105.4500,106.001,105.0700,105.89
2577,2011-07-07,106.0800,106.92,105.8000,106.59
2578,2011-07-06,104.8200,105.235,104.5700,105.08
2579,2011-07-05,104.1100,105.76,104.1100,105.12
2580,2011-07-01,102.7100,104.19,102.0100,104.09
2581,2011-06-30,101.7900,102.94,101.2800,102.84
2582,2011-06-29,100.6900,101.71,99.9100,101.28
2583,2011-06-28,99.5300,100.6,99.3000,100.35
2584,2011-06-27,97.9400,99.64,97.9400,98.9
2585,2011-06-24,99.5400,99.74,97.8100,97.9
2586,2011-06-23,98.9000,99.55,97.0000,99.36
2587,2011-06-22,101.2700,102.46,101.0000,101.07
2588,2011-06-21,100.5400,101.98,100.3200,101.59
2589,2011-06-20,98.8800,100.2,98.6500,99.91
2590,2011-06-17,100.2300,100.84,98.7300,99.17
2591,2011-06-16,98.0600,99.66,97.8100,99.43
2592,2011-06-15,99.2000,99.91,97.7100,98.41
2593,2011-06-14,100.0200,101.29,99.8900,100.6
2594,2011-06-13,100.0400,100.51,98.0700,98.93
2595,2011-06-10,100.9400,101.0,98.9800,99.67
2596,2011-06-09,100.5100,101.87,100.3200,101.23
2597,2011-06-08,99.5100,100.84,99.5000,99.95
2598,2011-06-07,100.2300,100.91,99.3800,99.47
2599,2011-06-06,100.9000,101.31,99.3000,99.68
2600,2011-06-03,99.7300,101.69,99.5700,101.0
2601,2011-06-02,102.3500,102.59,100.3600,101.12
2602,2011-06-01,104.7300,104.95,102.0800,102.49
2603,2011-05-31,104.6100,105.21,103.7100,104.91
2604,2011-05-27,103.6400,104.22,102.5300,103.21
2605,2011-05-26,102.9900,103.8,102.1000,103.36
2606,2011-05-25,102.0000,103.86,101.8100,103.25
2607,2011-05-24,101.8500,103.39,101.8500,102.27
2608,2011-05-23,101.1300,101.91,100.7000,101.37
2609,2011-05-20,103.5500,103.81,101.7700,102.57
2610,2011-05-19,103.6900,104.53,102.9400,103.87
2611,2011-05-18,100.9200,103.46,100.1700,102.86
2612,2011-05-17,100.3100,101.19,99.6100,100.41
2613,2011-05-16,102.0300,103.29,101.4085,101.65
2614,2011-05-13,103.4500,103.49,101.2700,102.39
2615,2011-05-12,101.6300,103.32,100.4100,102.76
2616,2011-05-11,103.2700,103.46,101.2500,102.26
2617,2011-05-10,104.3200,104.95,103.2530,104.36
2618,2011-05-09,103.2500,104.86,103.0000,104.09
2619,2011-05-06,103.3400,104.45,102.0000,102.88
2620,2011-05-05,103.3600,104.12,101.1100,102.62
2621,2011-05-04,106.0200,106.02,103.7000,104.68
2622,2011-05-03,107.5800,107.84,105.1900,106.17
2623,2011-05-02,109.4800,109.5799,107.6100,108.18
2624,2011-04-29,108.4800,109.6,107.7800,109.44
2625,2011-04-28,109.0800,109.1,108.0800,108.81
2626,2011-04-27,109.1100,109.17,107.5500,108.97
2627,2011-04-26,107.8500,108.83,107.1600,108.75
2628,2011-04-25,107.3700,107.78,106.6800,107.42
2629,2011-04-21,108.2500,108.25,107.4900,108.13
2630,2011-04-20,107.7100,108.34,107.0100,107.81
2631,2011-04-19,104.4900,105.85,104.2700,105.4
2632,2011-04-18,104.9500,104.99,103.0400,104.5
2633,2011-04-15,105.5200,106.5,104.3500,106.24
2634,2011-04-14,103.3200,105.29,103.1300,104.88
2635,2011-04-13,104.8200,105.14,103.3400,103.81
2636,2011-04-12,106.4700,106.7,103.4800,104.18
2637,2011-04-11,109.7400,109.9,107.5700,107.78
2638,2011-04-08,109.3500,109.94,109.1350,109.66
2639,2011-04-07,109.0200,109.1025,107.5100,108.94
2640,2011-04-06,109.8300,109.94,108.4400,108.66
2641,2011-04-05,108.2500,109.8,108.2300,109.33
2642,2011-04-04,108.5200,108.57,107.8500,108.23
2643,2011-04-01,108.2900,108.78,107.5101,108.32
2644,2011-03-31,109.3100,109.65,107.3500,107.49
2645,2011-03-30,107.6100,108.74,107.5500,108.01
2646,2011-03-29,106.0400,107.48,105.5200,107.37
2647,2011-03-28,106.4000,107.1,106.0400,106.04
2648,2011-03-25,105.7200,107.01,105.3800,106.78
2649,2011-03-24,105.8700,105.92,104.9300,105.38
2650,2011-03-23,104.7300,105.92,104.4500,105.48
2651,2011-03-22,105.3600,105.94,105.1200,105.23
2652,2011-03-21,103.8600,105.2,103.2000,105.19
2653,2011-03-18,103.3700,103.97,102.3600,102.8
2654,2011-03-17,100.8800,102.57,100.4000,102.24
2655,2011-03-16,101.6500,102.07,98.6300,99.51
2656,2011-03-15,98.1800,102.0,97.9800,101.23
2657,2011-03-14,99.1600,101.0,99.0300,100.8
2658,2011-03-11,98.1000,100.75,97.6000,99.93
2659,2011-03-10,101.4800,101.48,98.2900,99.08
2660,2011-03-09,103.1800,103.68,101.8992,102.14
2661,2011-03-08,103.4100,104.04,101.4500,103.77
2662,2011-03-07,104.1200,104.77,103.0100,103.01
2663,2011-03-04,104.1300,104.78,102.5000,103.75
2664,2011-03-03,103.8400,104.57,103.3200,104.19
2665,2011-03-02,103.0500,103.97,102.1900,103.47
2666,2011-03-01,104.0700,104.99,102.8400,102.9
2667,2011-02-28,102.2800,103.94,102.1800,103.75
2668,2011-02-25,101.7100,102.63,101.3500,102.1
2669,2011-02-24,103.0900,103.42,101.5500,102.03
2670,2011-02-23,100.5300,103.94,100.5200,102.27
2671,2011-02-22,99.2300,102.12,99.2300,100.32
2672,2011-02-18,97.4100,98.81,97.0300,98.72
2673,2011-02-17,96.5600,97.34,96.4100,97.17
2674,2011-02-16,96.7200,97.02,96.0800,96.66
2675,2011-02-15,96.5800,96.85,95.6600,96.34
2676,2011-02-14,95.5000,97.16,95.5000,96.95
2677,2011-02-11,96.0900,97.18,95.8900,96.45
2678,2011-02-10,95.8800,96.98,95.7400,96.7
2679,2011-02-09,97.2500,97.38,95.7000,96.24
2680,2011-02-08,97.8700,97.99,97.1100,97.74
2681,2011-02-07,97.2800,98.23,97.2600,97.66
2682,2011-02-04,96.9300,97.33,96.5200,97.11
2683,2011-02-03,96.5700,97.44,95.7600,97.31
2684,2011-02-02,95.3700,96.85,95.3700,96.48
2685,2011-02-01,95.6300,96.49,95.1700,96.22
2686,2011-01-31,93.8500,95.19,93.3700,94.93
2687,2011-01-28,94.4900,94.85,92.9300,93.37
2688,2011-01-27,94.5600,94.96,94.3000,94.75
2689,2011-01-26,94.3800,94.97,93.5800,94.64
2690,2011-01-25,93.7800,94.44,93.3500,94.08
2691,2011-01-24,93.8900,94.53,93.6600,94.1
2692,2011-01-21,93.3700,93.94,93.1000,93.78
2693,2011-01-20,92.1400,92.86,91.5800,92.71
2694,2011-01-19,93.6300,93.71,92.5800,92.97
2695,2011-01-18,92.9400,93.75,92.9254,93.35
2696,2011-01-14,92.1200,92.88,91.8200,92.83
2697,2011-01-13,92.0100,92.6,91.7800,92.18
2698,2011-01-12,92.3600,92.85,92.2000,92.45
2699,2011-01-11,90.8700,91.99,90.8100,91.83
2700,2011-01-10,90.9500,91.17,90.1200,90.41
2701,2011-01-07,90.9800,91.3,90.2700,91.19
2702,2011-01-06,91.7600,91.83,90.2700,90.69
2703,2011-01-05,90.9200,92.07,90.5000,91.44
2704,2011-01-04,92.2800,92.48,91.2200,91.6
2705,2011-01-03,91.6600,92.38,91.3000,91.94
2706,2010-12-31,91.5800,91.8,91.0000,91.25
2707,2010-12-30,91.3200,91.94,91.1500,91.6
2708,2010-12-29,91.5400,92.39,91.3500,91.37
2709,2010-12-28,90.3200,91.43,90.1250,91.19
2710,2010-12-27,90.4900,90.6,90.0400,90.12
2711,2010-12-23,89.8900,90.89,89.8200,90.68
2712,2010-12-22,89.6200,89.96,89.3200,89.92
2713,2010-12-21,89.3400,89.8199,88.9500,89.23
2714,2010-12-20,88.9600,89.6,88.5700,88.8
2715,2010-12-17,88.8500,88.96,88.0800,88.49
2716,2010-12-16,88.0800,89.218,87.8500,89.06
2717,2010-12-15,88.0200,88.63,87.9300,88.01
2718,2010-12-14,88.5800,88.95,88.1300,88.38
2719,2010-12-13,87.7200,88.95,87.5100,88.37
2720,2010-12-10,86.9600,87.08,86.2400,87.03
2721,2010-12-09,86.7900,86.98,85.8400,86.65
2722,2010-12-08,86.5100,86.8,85.6300,86.14
2723,2010-12-07,85.9200,86.63,85.7100,86.3
2724,2010-12-06,84.7900,85.21,84.4900,84.95
2725,2010-12-03,84.4900,85.0,84.3600,84.89
2726,2010-12-02,82.7000,84.67,82.5300,84.5
2727,2010-12-01,82.1500,83.22,81.7500,82.7
2728,2010-11-30,80.6400,81.61,80.4700,80.97
2729,2010-11-29,81.3000,82.05,80.4100,81.69
2730,2010-11-26,82.4400,82.57,81.7900,82.05
2731,2010-11-24,82.1500,83.01,82.0000,82.93
2732,2010-11-23,82.4700,82.5,81.1500,81.75
2733,2010-11-22,83.4700,83.58,82.0500,83.45
2734,2010-11-19,83.6900,83.96,82.8200,83.94
2735,2010-11-18,83.0400,83.98,82.9500,83.82
2736,2010-11-17,82.4100,83.13,82.1000,82.46
2737,2010-11-16,83.5500,83.58,81.9300,82.48
2738,2010-11-15,85.7400,85.97,84.8300,84.86
2739,2010-11-12,85.4600,85.61,84.5600,85.44
2740,2010-11-11,85.0000,86.19,85.0000,86.09
2741,2010-11-10,83.7800,85.22,83.2500,85.17
2742,2010-11-09,83.9100,84.2667,83.1000,83.56
2743,2010-11-08,84.6200,85.0,83.7900,84.8
2744,2010-11-05,84.7100,85.32,84.0500,84.98
2745,2010-11-04,84.1600,85.31,83.8805,85.14
2746,2010-11-03,82.6600,83.12,81.9100,82.7
2747,2010-11-02,82.3600,82.45,81.7200,82.15
2748,2010-11-01,83.1500,84.08,81.0900,81.45
2749,2010-10-29,82.8900,83.23,81.9800,82.6
2750,2010-10-28,85.2700,85.65,84.1000,84.44
2751,2010-10-27,84.6400,84.64,83.2900,84.31
2752,2010-10-26,84.6500,85.24,84.4900,85.15
2753,2010-10-25,85.1300,85.79,84.7400,84.87
2754,2010-10-22,84.7900,84.79,84.1700,84.55
2755,2010-10-21,84.5100,85.0,83.3900,84.25
2756,2010-10-20,83.1400,84.52,82.9300,84.02
2757,2010-10-19,83.3800,83.68,82.1350,82.79
2758,2010-10-18,83.4800,84.77,83.4000,84.48
2759,2010-10-15,84.3900,84.54,83.1200,83.61
2760,2010-10-14,83.6500,83.92,82.9600,83.9
2761,2010-10-13,83.4500,84.11,82.8600,83.67
2762,2010-10-12,83.3600,84.18,82.6300,83.84
2763,2010-10-11,83.8500,84.0,83.3500,83.71
2764,2010-10-08,83.4700,84.1,82.9500,83.94
2765,2010-10-07,84.4200,84.5,82.9400,83.52
2766,2010-10-06,83.2900,84.3,83.2100,83.89
2767,2010-10-05,82.1800,83.5,81.9500,83.39
2768,2010-10-04,81.8900,82.14,80.6820,81.31
2769,2010-10-01,81.8900,82.36,81.4790,81.95
2770,2010-09-30,81.6900,82.19,80.3300,81.05
2771,2010-09-29,80.7400,81.7,80.4900,81.28
2772,2010-09-28,80.4500,81.2,79.5800,80.88
2773,2010-09-27,80.3000,80.61,80.0700,80.08
2774,2010-09-24,79.2600,80.29,78.7100,80.12
2775,2010-09-23,78.5200,79.37,78.1600,78.54
2776,2010-09-22,79.9300,80.4,79.2400,79.25
2777,2010-09-21,80.0400,80.23,79.1000,79.75
2778,2010-09-20,78.5400,80.13,78.4700,79.9
2779,2010-09-17,79.4200,79.73,78.2400,78.46
2780,2010-09-16,78.9900,79.13,78.3900,79.05
2781,2010-09-15,79.0600,79.33,78.5200,79.21
2782,2010-09-14,79.2500,79.98,79.1800,79.51
2783,2010-09-13,79.3700,79.51,78.6700,79.25
2784,2010-09-10,78.3300,78.82,77.9400,78.82
2785,2010-09-09,77.8900,78.28,77.2700,77.36
2786,2010-09-08,77.1600,77.88,77.0700,77.25
2787,2010-09-07,77.6800,77.91,76.9700,77.05
2788,2010-09-03,77.3900,78.0,77.3900,78.0
2789,2010-09-02,76.7500,77.48,76.4700,77.45
2790,2010-09-01,75.3600,76.91,75.2400,76.77
2791,2010-08-31,73.5100,74.53,73.2300,74.08
2792,2010-08-30,74.6300,74.8,73.7800,73.78
2793,2010-08-27,73.8900,75.04,72.9300,74.93
2794,2010-08-26,74.3700,74.38,73.1000,73.33
2795,2010-08-25,73.3200,74.3,72.5700,74.07
2796,2010-08-24,74.2700,74.9,73.6200,73.78
2797,2010-08-23,75.3400,75.99,75.0500,75.05
2798,2010-08-20,75.4600,75.56,74.5500,75.05
2799,2010-08-19,76.7200,76.82,75.5000,75.84
2800,2010-08-18,77.6100,77.73,76.5400,77.04
2801,2010-08-17,77.5700,78.08,77.0800,77.77
2802,2010-08-16,77.1100,77.83,76.3700,77.71
2803,2010-08-13,77.0400,77.77,76.9100,77.4
2804,2010-08-12,76.4100,77.78,76.2000,77.07
2805,2010-08-11,77.9700,77.98,77.0200,77.13
2806,2010-08-10,78.5400,79.48,78.1550,79.04
2807,2010-08-09,79.3000,79.43,78.8700,79.29
2808,2010-08-06,78.2300,79.02,77.8100,78.73
2809,2010-08-05,78.5100,79.19,78.2400,79.07
2810,2010-08-04,78.7800,79.1,78.2300,79.02
2811,2010-08-03,77.9200,79.12,77.8100,78.66
2812,2010-08-02,77.6200,78.33,77.3200,77.8
2813,2010-07-30,75.1500,76.37,74.8900,76.21
2814,2010-07-29,75.8900,76.37,75.2800,76.02
2815,2010-07-28,75.1300,75.66,75.0100,75.56
2816,2010-07-27,74.8600,75.43,74.5000,75.3
2817,2010-07-26,73.8200,74.62,73.4100,74.62
2818,2010-07-23,73.2800,73.55,72.6700,73.52
2819,2010-07-22,72.8000,74.0,72.5800,73.44
2820,2010-07-21,73.3300,73.55,71.5700,72.17
2821,2010-07-20,71.0000,73.21,70.9600,73.1
2822,2010-07-19,71.8400,72.3,71.4900,72.0
2823,2010-07-16,72.6500,72.84,71.2500,71.5
2824,2010-07-15,73.2300,73.23,72.1600,73.04
2825,2010-07-14,73.0100,73.12,72.3500,73.05
2826,2010-07-13,72.9900,73.58,72.5000,73.23
2827,2010-07-12,71.5300,72.13,71.3500,71.85
2828,2010-07-09,70.4600,72.0,70.0500,71.84
2829,2010-07-08,70.1800,70.69,69.2100,70.41
2830,2010-07-07,67.8200,69.5,67.4900,69.45
2831,2010-07-06,68.2800,68.32,66.8600,67.56
2832,2010-07-02,67.7900,68.15,66.8700,67.31
2833,2010-07-01,68.1900,68.3,66.8300,67.48
2834,2010-06-30,68.2200,69.06,67.8000,67.86
2835,2010-06-29,69.2000,69.39,68.0000,68.36
2836,2010-06-28,70.5600,70.57,69.6300,69.96
2837,2010-06-25,71.1300,71.13,69.8800,70.06
2838,2010-06-24,71.8000,72.13,70.7000,70.83
2839,2010-06-23,73.8400,73.9,72.1500,72.26
2840,2010-06-22,75.4500,75.72,73.8800,74.0
2841,2010-06-21,76.8100,77.25,75.2900,75.72
2842,2010-06-18,75.4700,75.75,74.9000,75.52
2843,2010-06-17,75.0200,75.49,74.2000,75.32
2844,2010-06-16,74.6100,75.39,74.4500,74.95
2845,2010-06-15,74.5700,75.26,74.1800,75.23
2846,2010-06-14,74.2300,75.545,74.1600,74.18
2847,2010-06-11,73.4800,74.06,72.7900,74.06
2848,2010-06-10,72.8700,74.17,72.6900,74.17
2849,2010-06-09,71.1700,72.39,70.6000,70.79
2850,2010-06-08,71.6800,71.73,69.8200,71.0225
2851,2010-06-07,71.6600,72.49,71.1900,71.35
2852,2010-06-04,72.1500,72.71,70.8000,71.28
2853,2010-06-03,74.6600,74.75,73.1400,73.91
2854,2010-06-02,72.6600,74.13,72.1200,74.13
2855,2010-06-01,73.5600,74.52,72.2900,72.29
2856,2010-05-28,74.0000,74.4,73.0400,73.87
2857,2010-05-27,73.1300,74.36,72.3000,74.36
2858,2010-05-26,73.1900,73.5,71.4400,71.55
2859,2010-05-25,71.7400,72.69,70.8000,72.57
2860,2010-05-24,74.2200,74.38,73.3100,73.44
2861,2010-05-21,72.3500,74.65,72.0000,74.48
2862,2010-05-20,75.0400,75.4,73.5300,73.6
2863,2010-05-19,76.3500,77.0,75.5400,76.6
2864,2010-05-18,78.3100,78.67,76.3900,76.8475
2865,2010-05-17,77.3900,77.95,75.9500,77.73
2866,2010-05-14,78.4200,78.49,76.9800,77.83
2867,2010-05-13,79.8000,80.06,78.7500,78.92
2868,2010-05-12,79.7700,80.46,79.3600,80.06
2869,2010-05-11,79.6400,80.745,79.4900,79.7
2870,2010-05-10,79.3700,80.56,78.5300,79.89
2871,2010-05-07,77.2200,78.61,76.4100,77.1
2872,2010-05-06,79.4100,80.21,71.5000,77.2
2873,2010-05-05,79.6900,80.73,79.4500,80.19
2874,2010-05-04,82.0100,82.24,79.6300,80.76
2875,2010-05-03,81.9600,83.41,81.3300,82.83
2876,2010-04-30,82.3700,83.13,81.2900,81.44
2877,2010-04-29,81.1900,82.99,81.1900,82.29
2878,2010-04-28,80.6200,80.92,79.8500,80.62
2879,2010-04-27,82.0800,82.51,80.0700,80.23
2880,2010-04-26,82.5200,83.14,82.3400,82.59
2881,2010-04-23,81.0400,82.77,80.9500,82.67
2882,2010-04-22,81.1100,81.45,80.6400,81.2
2883,2010-04-21,82.3000,82.67,81.2400,81.92
2884,2010-04-20,81.8200,82.36,81.6600,82.05
2885,2010-04-19,80.2500,81.5,80.0500,81.32
2886,2010-04-16,81.4600,81.9,80.2800,80.75
2887,2010-04-15,80.6100,81.76,80.5100,81.59
2888,2010-04-14,80.4600,80.61,80.0300,80.58
2889,2010-04-13,80.4200,80.57,79.2700,80.21
2890,2010-04-12,79.5000,80.8,79.3700,80.43
2891,2010-04-09,78.0400,79.62,78.0000,79.5
2892,2010-04-08,76.9300,78.0,76.6300,77.66
2893,2010-04-07,77.6700,77.83,76.9600,77.37
2894,2010-04-06,77.5700,78.0,77.2000,77.88
2895,2010-04-05,76.9700,77.75,76.7300,77.66
2896,2010-04-01,76.4000,77.13,76.3400,76.69
2897,2010-03-31,75.4700,76.14,75.0800,75.83
2898,2010-03-30,75.2700,75.5,74.9600,75.3
2899,2010-03-29,74.6100,75.44,74.4900,75.23
2900,2010-03-26,74.0000,74.88,73.8200,74.43
2901,2010-03-25,74.4000,74.6223,73.6900,73.8
2902,2010-03-24,74.2700,74.5,73.7800,73.93
2903,2010-03-23,74.4300,74.79,74.0300,74.77
2904,2010-03-22,74.1700,74.88,74.0000,74.46
2905,2010-03-19,75.0300,75.16,73.8900,74.98
2906,2010-03-18,74.8500,75.07,74.2400,74.76
2907,2010-03-17,74.1800,75.06,74.1600,74.67
2908,2010-03-16,73.9000,74.12,73.4100,73.98
2909,2010-03-15,73.5100,73.63,72.8500,73.57
2910,2010-03-12,74.1700,74.24,73.5100,73.72
2911,2010-03-11,74.0700,74.09,73.5500,73.99
2912,2010-03-10,74.1400,74.33,73.2500,73.96
2913,2010-03-09,74.3000,74.91,74.0000,74.3
2914,2010-03-08,74.4900,74.88,74.1500,74.64
2915,2010-03-05,73.5500,74.47,73.5100,74.3
2916,2010-03-04,73.1300,73.5,72.7100,73.08
2917,2010-03-03,73.6300,73.85,73.0600,73.13
2918,2010-03-02,73.1800,73.91,73.0100,73.32
2919,2010-03-01,72.6300,73.18,72.3900,72.81
2920,2010-02-26,72.1900,72.69,71.8200,72.3
2921,2010-02-25,71.1900,72.19,70.7800,72.11
2922,2010-02-24,72.1200,72.45,71.6100,72.34
2923,2010-02-23,72.6000,72.93,71.7700,72.04
2924,2010-02-22,74.1700,74.22,72.7900,72.96
2925,2010-02-19,73.4400,74.38,73.2100,74.05
2926,2010-02-18,72.6900,73.72,72.3400,73.62
2927,2010-02-17,73.2200,73.43,72.4600,72.84
2928,2010-02-16,71.9900,73.32,71.9300,72.99
2929,2010-02-12,70.5350,71.3,70.1700,71.01
2930,2010-02-11,70.7200,72.11,70.3100,71.05
2931,2010-02-10,71.0200,71.23,70.0000,70.75
2932,2010-02-09,70.8900,72.03,70.8200,71.31
2933,2010-02-08,71.2400,71.45,70.1300,70.13
2934,2010-02-05,71.0000,71.24,69.5500,71.18
2935,2010-02-04,72.5600,72.83,71.0600,71.37
2936,2010-02-03,74.1800,74.36,73.0500,73.21
2937,2010-02-02,73.7400,74.58,73.0000,74.45
2938,2010-02-01,72.7000,73.74,72.1400,73.58
2939,2010-01-29,73.5300,74.07,71.7500,72.12
2940,2010-01-28,73.9700,74.18,72.3200,73.24
2941,2010-01-27,73.9400,74.36,73.1300,73.7
2942,2010-01-26,74.0800,74.88,73.7000,74.15
2943,2010-01-25,75.1500,75.27,74.0900,74.55
2944,2010-01-22,75.9800,76.59,74.4300,74.59
2945,2010-01-21,78.1500,78.18,76.0600,76.24
2946,2010-01-20,78.7100,78.93,77.6500,78.15
2947,2010-01-19,78.9600,79.75,78.5700,79.68
2948,2010-01-15,79.5400,79.69,78.2800,79.23
2949,2010-01-14,79.6300,79.8,79.1500,79.55
2950,2010-01-13,80.2700,80.41,79.0900,79.8
2951,2010-01-12,79.5200,80.45,79.4700,80.41
2952,2010-01-11,80.1700,81.09,80.0600,80.88
2953,2010-01-08,79.1200,79.47,78.8900,79.47
2954,2010-01-07,79.3600,79.7,78.9700,79.33
2955,2010-01-06,79.4400,80.0,79.1900,79.63
2956,2010-01-05,79.2200,79.62,78.7200,79.62
2957,2010-01-04,78.2000,79.2,78.1600,79.06
2958,2009-12-31,77.7400,77.78,76.9600,76.99
2959,2009-12-30,77.0000,77.67,77.0000,77.65
2960,2009-12-29,77.8100,77.94,77.1900,77.21
2961,2009-12-28,77.7800,77.9,77.3100,77.77
2962,2009-12-24,77.0200,77.5,77.0200,77.43
2963,2009-12-23,77.8700,77.93,77.0200,77.04
2964,2009-12-22,77.8300,78.04,77.2900,77.49
2965,2009-12-21,77.6000,78.0,77.2700,77.5
2966,2009-12-18,77.4200,77.67,76.5600,76.9
2967,2009-12-17,77.4900,77.55,76.7100,76.78
2968,2009-12-16,77.9000,78.69,77.5500,77.89
2969,2009-12-15,77.0200,77.97,77.0100,77.37
2970,2009-12-14,78.4500,78.71,77.0700,77.26
2971,2009-12-11,77.6700,78.17,77.2900,77.76
2972,2009-12-10,77.6600,78.34,77.3000,77.42
2973,2009-12-09,76.9100,77.31,76.1900,77.06
2974,2009-12-08,77.8900,77.98,76.4500,76.76
2975,2009-12-07,77.9200,78.92,77.7000,78.17
2976,2009-12-04,78.7400,79.25,77.5200,78.07
2977,2009-12-03,78.6050,78.82,77.7300,77.96
2978,2009-12-02,78.9900,79.01,78.1200,78.73
2979,2009-12-01,79.1000,79.415,78.8323,79.06
2980,2009-11-30,77.8500,78.67,77.5400,78.04
2981,2009-11-27,77.6300,78.73,77.2600,78.17
2982,2009-11-25,79.1100,79.82,78.6500,79.64
2983,2009-11-24,78.7300,79.23,77.9300,79.03
2984,2009-11-23,78.3100,79.24,78.1500,78.74
2985,2009-11-20,76.8500,77.23,76.4000,76.77
2986,2009-11-19,78.5200,78.68,76.9400,77.34
2987,2009-11-18,78.8200,78.99,78.1000,78.92
2988,2009-11-17,78.4500,79.045,78.2100,78.81
2989,2009-11-16,78.1100,78.86,77.9800,78.61
2990,2009-11-13,77.3000,78.5093,77.2500,77.26
2991,2009-11-12,78.3200,78.6,77.0700,77.42
2992,2009-11-11,78.8700,79.14,78.0000,78.51
2993,2009-11-10,77.4100,78.44,77.3500,78.34
2994,2009-11-09,78.2900,78.38,77.5000,77.66
2995,2009-11-06,76.5700,77.58,76.1800,77.53
2996,2009-11-05,76.6200,77.75,76.5500,77.24
2997,2009-11-04,77.1000,77.5,76.0000,76.28
2998,2009-11-03,75.8100,77.33,75.5600,76.7
2999,2009-11-02,76.8600,77.6,75.7300,76.64
3000,2009-10-30,78.2500,78.5,75.5700,76.54
3001,2009-10-29,76.1600,78.22,75.6800,77.95
3002,2009-10-28,76.3900,77.04,75.6300,75.89
3003,2009-10-27,75.8200,77.25,75.4800,76.59
3004,2009-10-26,76.9600,78.44,75.3418,75.45
3005,2009-10-23,77.1400,77.38,76.2000,76.68
3006,2009-10-22,76.6100,77.73,76.0000,77.29
3007,2009-10-21,76.6000,78.36,75.7200,76.97
3008,2009-10-20,77.7100,77.71,76.3200,77.03
3009,2009-10-19,76.9400,78.05,76.5400,77.66
3010,2009-10-16,76.3700,76.99,75.9800,76.81
3011,2009-10-15,75.1900,76.86,75.0200,76.69
3012,2009-10-14,74.8800,75.74,74.5500,75.46
3013,2009-10-13,73.7300,74.41,73.2300,74.07
3014,2009-10-12,73.1900,74.1,73.1400,73.67
3015,2009-10-09,71.9400,72.94,71.4500,72.76
3016,2009-10-08,70.8900,71.82,70.7000,71.45
3017,2009-10-07,70.3100,70.69,69.4900,70.51
3018,2009-10-06,70.1400,70.85,69.5300,70.56
3019,2009-10-05,68.2700,69.8,67.8700,69.39
3020,2009-10-02,68.2200,68.79,68.0300,68.14
3021,2009-10-01,70.4000,70.4,68.7000,68.81
3022,2009-09-30,71.1200,71.14,69.7700,70.43
3023,2009-09-29,71.5000,71.8,70.7900,70.91
3024,2009-09-28,70.7900,71.97,70.5500,71.7
3025,2009-09-25,70.5800,71.39,70.3600,70.66
3026,2009-09-24,71.3000,71.6,70.1600,70.71
3027,2009-09-23,72.5000,72.88,71.2500,71.37
3028,2009-09-22,72.7200,72.97,72.1501,72.63
3029,2009-09-21,71.5900,72.39,71.4700,72.05
3030,2009-09-18,72.8300,73.37,72.5000,72.64
3031,2009-09-17,72.1800,72.75,71.8100,71.97
3032,2009-09-16,71.8600,72.6,71.5400,72.45
3033,2009-09-15,71.3300,71.7,70.3700,71.63
3034,2009-09-14,69.9400,71.13,69.8200,71.04
3035,2009-09-11,71.7900,71.96,70.3800,70.75
3036,2009-09-10,70.8900,71.74,70.3799,71.45
3037,2009-09-09,70.6800,71.025,69.9400,70.33
3038,2009-09-08,69.7300,70.69,69.7100,70.48
3039,2009-09-04,68.1700,69.12,68.1500,68.96
3040,2009-09-03,68.4200,68.65,67.9600,68.33
3041,2009-09-02,68.4000,69.15,68.0000,68.04
3042,2009-09-01,69.6900,70.27,68.2800,68.48
3043,2009-08-31,69.9900,70.38,69.4300,69.94
3044,2009-08-28,71.2900,71.4,70.4100,70.68
3045,2009-08-27,70.7100,71.22,69.5400,71.0
3046,2009-08-26,70.1000,71.2,69.7700,71.09
3047,2009-08-25,71.1300,71.5,70.3600,70.65
3048,2009-08-24,70.1000,70.94,69.9100,70.76
3049,2009-08-21,69.4600,69.95,69.0600,69.73
3050,2009-08-20,68.3200,68.78,68.0100,68.62
3051,2009-08-19,66.2500,68.5,66.0600,68.16
3052,2009-08-18,66.5600,67.09,66.5000,66.94
3053,2009-08-17,66.6500,67.07,66.3500,66.59
3054,2009-08-14,68.5700,68.67,67.5900,67.95
3055,2009-08-13,69.0600,69.06,68.0700,68.53
3056,2009-08-12,68.1100,69.23,68.0200,68.72
3057,2009-08-11,68.8300,69.1,67.6800,67.94
3058,2009-08-10,69.2800,69.791,68.8400,69.23
3059,2009-08-07,69.6800,70.15,69.1500,69.5
